date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other,Potato_Red,Wheat_Dara,Coriander_Other,Rice_Super Fine,Wheat_1482,Potato_Potato,Rice_Medium,Wheat_Sharbati,Potato_Desi,Rice_III
2010-02-09,16.5,17.25,11.8,16.5,3.833333333333333,12.0,18.0,2.8,50.0,12.8,16.5,7.0,24.0,45.0,7.0,25.5,20.5,16.25,29.58,47.25,4.5,12.6,5.5,23.2,13.36,6.3,18.0,17.6,3.533333333333333,15.283333333333333
2010-02-10,16.5,17.05,11.8,16.5,3.666666666666667,12.0,18.0,2.8,50.5,12.8,16.5,7.0,25.0,50.0,7.0,25.4,20.5,16.25,29.54,47.25,4.5,12.6,5.0,23.2,13.42,6.05,20.0,17.5,3.5,15.3
2010-02-11,16.5,17.05,11.8,16.5,3.5,12.0,18.0,2.7,51.0,12.5,16.0,7.0,25.0,45.0,7.0,25.3,20.5,16.25,29.5,47.25,4.4,12.6,5.5,23.2,13.48,7.0,20.0,17.4,3.5,15.3
2010-02-12,16.5,17.04,11.8,16.5,3.5,12.0,18.0,2.7,51.25,12.0,16.05,7.0,25.0,47.0,7.0,25.3,20.5,16.25,29.5,47.25,4.4,12.65,6.0,23.2,13.604,7.0,20.0,17.42,3.7,15.3
2010-02-13,16.0,17.03,11.8,16.0,3.5,12.0,18.0,2.675,51.6,11.8,16.1,7.0,25.0,49.0,7.0,25.3,20.5,16.25,29.5,47.25,4.325,12.7,6.5,23.2,13.728,7.0,20.0,17.44,3.75,15.3
2010-02-14,15.916666666666668,17.02,11.8,15.333333333333332,3.5,12.0,18.0,2.65,52.0,11.5,16.15,7.0,25.0,51.0,7.0,25.3,20.5,16.25,29.5,47.25,4.25,12.75,7.0,23.2,13.852,7.0,20.0,17.46,3.8,15.4
2010-02-15,15.833333333333332,17.01,11.8,14.666666666666668,3.5,12.0,18.0,2.625,52.5,11.333333333333332,16.2,7.0,25.0,53.0,7.0,25.3,20.5,16.25,29.5,47.25,4.175,12.75,7.5,23.2,13.976,6.25,20.0,17.48,3.783333333333333,15.366666666666667
2010-02-16,15.75,17.0,11.8,14.0,3.466666666666667,12.0,18.0,2.6,53.0,11.166666666666668,16.25,7.0,25.0,55.0,7.0,25.3,20.5,16.25,29.5,47.25,4.1,12.75,8.0,23.2,14.1,6.3,20.0,17.5,3.766666666666667,15.333333333333332
2010-02-17,16.0,16.7,11.8,15.5,3.433333333333333,12.0,18.0,2.6,52.9,11.0,16.0,7.0,25.0,60.0,6.5,25.3,20.5,16.25,29.7,47.25,4.1,12.75,7.0,23.0,14.25,6.3,20.0,17.6,3.75,15.3
2010-02-18,16.0,15.75,11.8,15.5,3.4,12.0,18.0,2.6,52.0,11.0,16.0,7.0,25.0,60.0,6.5,25.3,20.5,16.25,29.614285714285717,47.25,4.1,12.75,5.0,23.0,13.91,6.3,20.0,17.5,3.7,15.3
2010-02-19,16.0,16.55,12.0,16.0,3.4,12.0,18.0,2.5857142857142854,52.0,11.5,16.0,7.0,25.0,55.0,6.5,25.3,21.0,16.25,29.528571428571425,47.25,4.085714285714285,12.8,5.3,23.0,13.42,6.5,20.0,17.4,3.75,15.25
2010-02-20,14.5,17.0,12.0,14.5,3.4,13.0,18.0,2.571428571428572,53.0,11.7,16.0,7.0,25.0,60.0,6.5,25.3,21.0,16.25,29.442857142857147,47.25,4.071428571428572,12.7,5.6,23.0,14.84,7.0,20.0,17.3,3.74,15.24
2010-02-21,14.5,16.683333333333334,12.1,14.5,3.4,13.0,17.833333333333332,2.5571428571428574,53.0,11.9,16.0,7.0,25.0,58.66666666666667,6.5,25.3,21.0,16.25,29.357142857142854,47.41666666666667,4.057142857142857,12.6,5.9,23.0,14.47,6.25,20.0,17.2,3.73,15.23
2010-02-22,14.5,16.366666666666667,12.2,14.5,3.4,14.0,17.666666666666668,2.5428571428571427,53.5,12.1,16.0,7.0,25.0,57.33333333333333,6.5,25.3,21.0,16.25,29.271428571428572,47.58333333333333,4.042857142857144,12.5,6.2,23.0,14.1,6.3,20.0,17.1,3.72,15.22
2010-02-23,14.5,16.05,12.3,14.5,3.4,13.833333333333332,17.5,2.5285714285714285,54.0,12.3,16.0,7.0,25.0,56.0,6.5,25.3,21.0,16.25,29.185714285714283,47.75,4.0285714285714285,12.4,6.5,23.0,13.73,6.35,20.0,17.0,3.71,15.21
2010-02-24,14.5,15.45,12.2,14.5,3.4,13.666666666666668,17.5,2.5142857142857142,53.5,12.5,16.0,7.0,25.0,55.875,6.5,25.266666666666666,21.0,16.25,29.1,48.16666666666667,4.014285714285714,12.3,7.0,23.0,13.36,6.4,18.5,16.833333333333332,3.7,15.2
2010-02-25,14.5,16.1,12.1,14.5,3.4,13.5,17.5,2.5,53.0,12.583333333333332,16.0,7.0,25.0,55.75,6.5,25.23333333333333,21.0,16.25,29.014285714285716,48.58333333333333,4.0,12.3,6.0,23.0,12.99,5.5,18.5,16.666666666666668,3.75,15.216666666666667
2010-02-26,14.5,15.85,12.0,14.5,3.4,13.5,17.5,2.4,52.5,12.666666666666668,16.0,7.0,25.0,55.625,6.5,25.2,21.0,16.25,28.92857142857143,49.0,3.8,12.2,6.5,23.0,12.62,5.5,18.5,16.5,3.75,15.233333333333333
2010-02-27,14.0,15.83,12.0,14.0,3.341666666666667,13.416666666666668,17.5,2.6,52.5,12.75,15.9,7.0,25.0,55.5,6.5,25.16,21.0,15.6,28.84285714285714,49.0,3.98,12.1,6.6,23.0,12.55,6.0,18.5,16.44,3.7,15.25
2010-02-28,14.125,15.81,12.0,14.125,3.283333333333333,13.333333333333332,17.5,2.8,52.5,12.75,15.8,7.0,25.0,55.375,6.5,25.12,21.0,14.95,28.757142857142853,49.0,4.16,12.1,6.7,23.0,12.4875,5.75,18.5,16.38,3.7,15.25
2010-03-01,14.25,15.79,12.0,14.25,3.225,13.25,17.5,3.0,52.5,12.6875,15.7,7.0,25.0,55.25,6.5,25.08,21.0,14.3,28.67142857142857,49.0,4.34,12.075,6.8,23.0,12.425,5.5,18.5,16.32,3.7125,15.25
2010-03-02,14.375,15.77,12.0,14.375,3.166666666666667,13.166666666666668,17.5,3.2,52.5,12.625,15.6,7.0,25.0,55.125,6.5,25.04,21.0,13.65,28.585714285714282,49.0,4.52,12.05,6.9,23.0,12.3625,5.25,18.5,16.26,3.725,15.25
2010-03-03,14.5,15.75,12.0,14.5,3.108333333333333,13.083333333333332,17.5,3.4,52.5,12.5625,15.5,7.0,25.0,55.0,6.5,25.0,21.0,13.0,28.5,49.0,4.7,12.025,7.0,23.0,12.3,5.0,18.5,16.2,3.7375,15.25
2010-03-04,14.25,18.35,12.0,13.0,3.05,13.0,17.5,3.9,52.55,12.5,15.5,7.0,25.0,55.0,6.5,25.0,21.5,13.0,28.5,49.0,5.0,12.0,8.0,23.0,12.2,5.25,18.5,16.1,3.75,15.25
2010-03-05,14.5,17.7,12.0,13.0,3.05,13.0,17.5,3.2,52.75,11.5,15.75,7.0,25.0,56.0,6.5,25.028571428571425,21.5,13.25,28.5,49.2,4.2,11.9,12.0,23.0,11.99,5.7,18.5,16.114285714285714,3.6,15.3
2010-03-06,14.5,19.0,11.5,13.5,3.0,13.0,17.5,3.2,52.7,11.5,15.8125,7.0,25.0,50.0,6.5,25.057142857142853,21.5,13.25,28.5,49.4,4.2,11.9,15.0,23.0,11.5,5.7,18.875,16.12857142857143,3.6,15.3
2010-03-07,14.5,18.616666666666667,11.333333333333332,13.833333333333332,3.0,13.0,17.5,3.2,52.75,11.375,15.875,7.0,25.0,51.66666666666667,6.5,25.085714285714282,21.5,13.666666666666668,28.5,49.6,4.2,11.9,14.666666666666668,23.0,11.666666666666668,5.7,19.25,16.142857142857142,3.6,15.3
2010-03-08,14.5,18.233333333333334,11.166666666666668,14.166666666666668,3.0,13.0,17.5,3.2,53.0,11.25,15.9375,7.0,25.0,53.33333333333333,6.5,25.114285714285717,21.5,14.083333333333332,28.5,49.8,4.2,11.866666666666667,14.333333333333332,23.0,11.833333333333332,5.9,19.625,16.15714285714286,3.633333333333333,15.283333333333333
2010-03-09,14.5,17.85,11.0,14.5,3.166666666666667,13.0,17.5,3.2,53.0,11.125,16.0,7.0,25.0,55.0,6.5,25.142857142857146,21.5,14.5,28.5,50.0,4.2,11.833333333333332,14.0,23.0,12.0,6.1,20.0,16.17142857142857,3.666666666666667,15.266666666666667
2010-03-10,14.5,18.4,11.0,14.5,3.333333333333333,13.0,17.5,3.2,53.0,11.0,16.0,7.0,25.0,50.0,6.5,25.17142857142857,21.5,14.5,28.5,50.0,4.2,11.8,14.0,23.0,11.5,6.1,20.0,16.185714285714287,3.7,15.25
2010-03-11,14.5,17.7,11.0,14.5,3.5,13.0,17.5,3.2,54.33333333333333,10.5,16.0,7.0,25.0,55.0,6.5,25.2,21.5,15.0,28.5,50.0,4.2,11.9,7.0,23.0,11.6,6.4,20.0,16.2,3.0,15.2
2010-03-12,14.5,18.0,11.25,14.5,3.5,13.0,17.5,3.1,55.66666666666667,9.75,16.0,7.0,26.0,50.0,6.5,25.0,21.5,13.85,28.5,50.0,4.0,11.6,9.0,23.0,10.83,6.3,20.0,12.4,2.9,15.1
2010-03-13,14.5,17.0,10.0,14.5,3.5,13.0,17.5,3.075,57.0,9.5,16.0,7.0,26.0,50.0,6.5,25.1,21.5,14.75,28.55,50.0,4.0,11.5,12.0,23.0,11.28,6.2,20.0,16.0,2.85,15.1
2010-03-14,15.333333333333332,17.333333333333332,10.0,15.166666666666668,3.5,13.0,17.5,3.05,58.33333333333333,9.5,16.0,7.0,25.666666666666664,50.0,6.5,25.14,21.5,14.666666666666668,28.6,50.0,4.0,11.5,12.8,23.0,11.273333333333332,6.25,20.0,16.14,2.85,15.1
2010-03-15,16.166666666666668,17.666666666666668,10.0,15.833333333333332,3.5,13.0,17.5,3.025,59.66666666666667,9.25,16.0,7.0,25.333333333333336,50.0,6.5,25.18,21.5,14.583333333333332,28.65,50.0,4.0,11.466666666666667,13.6,23.0,11.266666666666667,6.3,20.0,16.28,2.833333333333333,15.133333333333333
2010-03-16,17.0,18.0,10.0,16.5,3.5,13.333333333333332,17.5,3.0,61.0,9.0,16.0,7.0,25.0,50.0,6.5,25.22,21.5,14.5,28.7,50.0,4.0,11.433333333333332,14.4,23.0,11.26,6.033333333333334,20.0,16.42,2.816666666666667,15.166666666666668
2010-03-17,17.0,17.2,10.5,16.0,3.5,13.666666666666668,17.5,3.0,61.0,8.75,16.0,7.0,25.0,50.0,6.5,25.26,21.5,14.416666666666668,28.75,50.0,4.0,11.4,15.2,23.0,11.95,5.7666666666666675,18.0,16.56,2.8,15.2
2010-03-18,16.5,16.55,10.5,16.0,3.5,14.0,17.5,3.1,61.0,8.5,16.333333333333332,7.0,25.333333333333336,50.0,6.5,25.3,21.75,14.333333333333332,28.8,50.0,4.1,11.4,16.0,23.0,11.49,5.5,18.33333333333333,16.7,2.75,15.2
2010-03-19,16.4,17.5,10.0,16.0,3.2,14.0,17.5,3.1,61.5,8.0,16.666666666666668,7.166666666666666,25.666666666666664,51.0,6.0,25.25,21.75,14.25,28.8,50.4,4.2,11.4,13.0,23.0,10.95,5.75,18.666666666666668,16.9,2.8,15.2
2010-03-20,16.3,17.05,10.0,16.5,3.1,14.0,17.5,3.075,61.25,8.0,17.0,7.333333333333334,26.0,50.0,6.5,25.3,21.75,14.0,36.5,50.8,4.2,11.5,14.0,23.025,11.71,5.75,19.0,17.0,2.8,15.15
2010-03-21,16.2,17.783333333333328,10.0,16.333333333333332,3.0,14.0,17.5,3.05,60.5,8.0,16.666666666666668,7.5,26.0,51.66666666666667,6.666666666666666,25.291666666666664,21.75,13.833333333333332,33.833333333333336,51.2,4.2,11.5,12.666666666666668,23.05,11.735,5.833333333333334,19.0,16.983333333333334,2.8,15.15
2010-03-22,16.1,18.516666666666666,10.0,16.166666666666668,2.9,14.0,17.5,3.025,60.0,7.916666666666666,16.333333333333332,7.5,26.0,53.33333333333333,6.833333333333334,25.28333333333333,21.75,13.666666666666668,31.166666666666664,51.6,4.2,11.466666666666667,11.333333333333332,23.075,11.76,5.916666666666666,19.0,16.96666666666667,2.8,15.1
2010-03-23,16.0,19.25,10.0,16.0,3.0,14.0,17.5,3.0,60.0,7.833333333333334,16.0,7.5,26.0,55.0,7.0,25.275,21.75,13.5,28.5,52.0,4.2,11.433333333333332,10.0,23.1,11.785,6.0,19.0,16.95,2.8,15.05
2010-03-24,16.0,19.1,9.8,16.0,2.8,14.0,17.5,3.0,59.25,7.75,16.0,7.5,26.0,55.0,6.5,25.266666666666666,21.75,13.383333333333333,28.5,52.0,4.2,11.4,13.0,23.1,11.81,5.9,19.0,16.933333333333334,2.8,15.0
2010-03-25,16.0,18.95,9.8,16.0,2.7,14.0,17.5,2.9,58.0,7.75,16.0,7.5,26.0,55.0,6.5,25.258333333333336,21.75,13.266666666666667,28.5,52.0,3.7,11.4,12.0,23.2,11.833333333333332,5.95,19.0,16.916666666666668,2.75,15.0
2010-03-26,16.5,18.8,9.75,16.5,2.7,14.0,17.5,2.8,57.0,7.5,16.0,7.5,26.0,54.0,6.5,25.25,21.75,13.15,28.5,52.0,3.6,11.3,15.0,23.2,11.856666666666667,5.5,19.0,16.9,2.7,15.0
2010-03-27,16.5,18.65,9.75,15.0,2.8,14.0,17.5,2.8,56.0,7.5,16.0,7.5,26.0,53.0,6.5,25.25,21.75,14.0,28.7,52.0,3.6,11.3,16.0,23.225,11.88,5.7,19.0,17.0,2.8,15.1
2010-03-28,16.5,18.5,9.7,15.5,2.9,14.0,17.5,2.8,55.5,7.5,16.0,7.5,26.0,51.4,6.4,25.2,21.75,13.954545454545455,29.03333333333333,52.28571428571429,3.6,11.3,16.333333333333332,23.25,11.903333333333332,6.25,19.25,16.96666666666667,3.1,14.8
2010-03-29,16.5,18.35,9.65,16.0,3.0,14.0,17.5,2.8,55.0,7.416666666666666,16.0,7.5,26.0,49.8,6.3,25.15,21.75,13.90909090909091,29.366666666666664,52.57142857142857,3.6,11.133333333333333,16.666666666666668,23.275,11.926666666666668,6.3,19.5,16.933333333333334,3.233333333333333,14.583333333333332
2010-03-30,16.5,18.2,9.6,16.5,3.1333333333333333,14.666666666666668,17.5,2.8,56.0,7.333333333333334,16.0,7.5,26.0,48.2,6.2,25.1,21.75,13.863636363636365,29.7,52.85714285714285,3.6,10.966666666666667,17.0,23.3,11.95,6.5,19.75,16.9,3.3666666666666667,14.366666666666667
2010-03-31,16.5,18.05,9.0,16.5,3.266666666666667,15.333333333333332,17.5,2.8,56.0,7.25,16.0,7.5,26.0,46.6,6.1,25.2,22.0,13.818181818181818,29.7,53.14285714285714,3.6,10.8,17.0,23.4,11.8275,6.0,20.0,17.0,3.5,14.15
2010-04-01,16.5,17.9,9.0,16.5,3.4,16.0,17.5,3.5,56.1,7.25,16.0,7.0,26.0,45.0,6.0,25.3,22.0,13.772727272727273,29.7,53.42857142857143,4.5,10.6,16.0,23.4,11.705,6.0,20.0,17.2,3.6,14.0
2010-04-02,17.0,17.75,9.0,19.0,3.6,16.0,17.5,3.52,56.25,7.3,16.0,7.166666666666666,26.0,45.0,6.1,25.4,22.0,13.727272727272727,29.666666666666664,53.714285714285715,4.52,10.4,15.0,23.44,11.5825,5.95,20.0,17.25,3.7,14.0
2010-04-03,17.0,17.6,8.0,19.0,3.8,16.0,17.5,3.54,56.5,7.3,16.0,7.333333333333334,26.0,45.0,6.2,25.5,22.0,13.681818181818182,29.633333333333336,54.0,4.54,10.4,12.0,23.48,11.46,6.75,20.0,17.2,3.7,14.0
2010-04-04,17.0,17.733333333333334,7.933333333333334,19.0,3.8,16.0,17.5,3.56,56.5,7.3,16.0,7.5,26.0,45.0,6.3,25.466666666666665,22.0,13.636363636363635,29.6,54.0,4.56,10.4,11.333333333333332,23.52,11.37,6.6,20.0,17.21666666666667,3.75,14.0
2010-04-05,17.0,17.866666666666667,7.866666666666666,19.0,3.8,16.0,17.5,3.58,56.75,7.2,16.0,7.5,26.0,45.0,6.4,25.43333333333333,22.0,13.59090909090909,29.566666666666666,54.0,4.58,10.35,10.666666666666668,23.56,11.28,6.6,20.0,17.233333333333334,3.75,14.033333333333333
2010-04-06,17.0,18.0,7.8,19.0,3.7,16.0,17.5,3.6,56.5,7.1,16.0,7.5,26.0,45.0,6.5,25.4,22.0,13.545454545454545,29.53333333333333,54.0,4.6,10.3,10.0,23.6,11.19,6.75,20.0,17.25,3.75,14.066666666666668
2010-04-07,16.75,17.65,7.8,18.83333333333333,3.6,16.0,17.5,3.7,56.5,7.0,16.0,7.5,26.0,45.0,6.0,25.5,22.0,13.5,29.5,54.0,4.7,10.25,12.5,23.6,10.8,6.75,20.0,17.3,3.75,14.1
2010-04-08,17.0,17.0,7.8,18.666666666666668,3.5,16.0,17.5,3.7,56.25,7.0,16.0,7.5,26.0,45.0,6.0,25.5,22.0,13.5,29.5,54.0,4.7,10.25,13.0,23.7,10.71,6.75,20.0,17.4,3.75,14.0
2010-04-09,16.5,19.0,7.75,18.5,3.5,16.0,17.5,3.7,56.0,7.1,16.0,7.5,26.0,40.0,6.0,25.4,22.0,14.0,29.5,55.0,4.7,10.25,12.0,23.7,11.27,6.75,20.0,17.4,3.85,14.0
2010-04-10,17.0,16.5,7.7,19.0,3.5,16.0,17.125,3.675,56.0,7.25,16.0,7.5,26.0,40.0,6.25,25.5,22.0,14.0,29.5,55.5,4.675,10.3,12.5,23.725,11.81,6.75,20.0,12.25,4.0,14.0
2010-04-11,17.0,17.166666666666668,7.666666666666666,19.0,3.5,16.0,16.75,3.65,56.5,7.25,16.0,7.5,26.0,40.0,6.5,25.466666666666665,22.0,14.0,29.5,55.33333333333333,4.65,10.3,12.666666666666668,23.75,12.016666666666667,6.75,20.0,13.966666666666667,4.0,14.0
2010-04-12,17.0,17.833333333333332,7.633333333333334,19.0,3.5,16.0,16.375,3.625,56.5,7.283333333333334,16.0,7.5,26.0,40.0,6.75,25.43333333333333,22.0,14.0,29.5,55.16666666666667,4.625,10.533333333333333,12.833333333333332,23.775,12.223333333333333,6.75,20.0,15.683333333333332,3.95,14.0
2010-04-13,17.0,18.5,7.6,19.0,3.533333333333333,16.666666666666668,16.0,3.6,56.75,7.316666666666666,16.0,7.5,26.0,40.0,7.0,25.4,22.0,14.0,28.5,55.0,4.6,10.766666666666667,13.0,23.8,12.43,6.75,20.0,17.4,3.9,14.0
2010-04-14,17.5,18.166666666666668,7.5,18.0,3.566666666666667,17.333333333333332,16.0,3.61,56.75,7.35,16.0,7.5,26.0,40.0,6.666666666666666,25.43333333333333,22.0,14.0,28.566666666666666,55.0,4.61,11.0,12.666666666666668,23.82,12.15,6.75,20.0,17.433333333333334,3.85,14.0
2010-04-15,16.5,17.833333333333332,7.25,18.0,3.6,18.0,16.0,3.62,56.7,7.35,16.0,7.5,26.0,40.0,6.333333333333334,25.466666666666665,22.0,14.0,28.633333333333336,55.0,4.62,11.0,12.333333333333332,23.84,12.0,6.6,20.0,17.46666666666667,3.75,14.1
2010-04-16,16.5,17.5,7.0,17.5,3.6,18.0,16.0,3.63,56.25,7.35,16.0,7.5,26.0,40.0,6.0,25.5,22.0,14.0,28.7,55.0,4.63,11.0,12.0,23.86,11.96,6.75,20.0,17.5,3.75,14.1
2010-04-17,17.0,17.5,7.0,19.0,3.6,18.0,16.0,3.64,56.5,7.3,16.0,7.5,26.0,40.0,6.0,25.4,22.0,14.0,28.5,55.0,4.64,11.0,15.0,23.88,11.84,6.3,20.0,17.6,3.55,14.1
2010-04-18,17.0,17.25,6.95,19.0,3.6,18.0,16.0,3.65,56.5,7.3,16.0,7.5,26.0,40.0,6.166666666666666,25.43333333333333,22.0,14.0,28.5,55.0,4.65,11.0,14.166666666666668,23.9,11.723333333333333,6.366666666666666,20.0,17.566666666666666,3.5375,14.125
2010-04-19,17.0,17.0,6.9,19.0,3.6,18.0,16.0,3.66,56.5,7.3,16.0,7.75,26.0,40.0,6.333333333333334,25.466666666666665,22.0,14.0,28.5,55.0,4.66,11.0,13.333333333333332,23.92,11.606666666666667,6.433333333333334,20.0,17.53333333333333,3.525,14.15
2010-04-20,17.0,16.75,6.85,19.0,3.6166666666666663,18.0,16.0,3.67,56.0,7.3,16.0,7.75,26.0,40.0,6.5,25.5,22.0,14.0,28.5,55.0,4.67,11.0,12.5,23.94,11.49,6.5,20.0,17.5,3.5125,14.175
2010-04-21,17.0,16.75,6.85,19.0,3.633333333333333,18.0,16.0,3.68,56.0,7.3,16.0,7.75,26.0,40.0,6.5,25.5,22.0,14.5,28.7,55.0,4.68,11.0,14.0,23.96,11.51,6.5,20.0,17.5,3.5,14.2
2010-04-22,17.0,17.25,6.8,19.0,3.65,18.0,16.0,3.69,55.5,7.4,16.0,7.5,26.0,40.0,6.5,25.6,22.5,14.5,28.5,55.0,4.69,11.0,12.0,23.98,11.646666666666668,6.5,20.0,17.4,3.55,14.25
2010-04-23,17.0,16.6,6.8,19.0,3.65,18.0,16.0,3.7,55.2,7.25,16.0,7.5,25.8,35.0,6.5,25.5,22.5,14.5,28.7,55.0,4.7,10.5,15.0,24.0,11.783333333333333,6.5,20.0,17.5,3.55,14.25
2010-04-24,17.0,16.75,6.8,19.0,3.5,18.0,16.0,3.7,55.0,7.25,16.0,7.5,25.6,40.0,6.5,25.4,22.5,14.5,28.5,55.0,4.7,10.5,15.0,24.016666666666666,11.92,6.5,20.0,17.5,3.6,14.25
2010-04-25,17.0,16.6,6.783333333333334,19.0,3.5,18.0,16.0,3.7,54.8,7.25,16.0,7.5,25.4,39.0,6.5,25.44,22.5,14.5,28.666666666666664,55.33333333333333,4.7,10.5,15.333333333333332,24.03333333333333,11.893333333333333,6.5,20.0,17.48,3.6,14.25
2010-04-26,17.0,16.45,6.7666666666666675,19.0,3.5428571428571427,18.0,16.0,3.7,54.75,7.333333333333334,16.0,7.75,25.2,38.0,6.5,25.48,22.5,14.5,28.833333333333336,55.66666666666667,4.7,10.5,15.666666666666668,24.05,11.866666666666667,6.5,20.0,17.46,3.633333333333333,14.333333333333332
2010-04-27,17.0,16.3,6.75,19.0,3.5857142857142854,18.0,16.0,3.7,54.5,7.416666666666666,16.0,7.0,25.0,37.0,6.5,25.52,22.5,14.5,29.0,56.0,4.7,10.5,16.0,24.066666666666666,11.84,6.5,20.0,17.44,3.666666666666667,14.416666666666668
2010-04-28,17.0,17.0,6.75,19.0,3.628571428571428,18.0,16.0,3.7,54.6,7.5,16.0,7.5,25.0,44.0,6.5,25.56,22.5,14.5,29.0,57.0,4.7,10.5,15.0,24.083333333333336,11.4,7.1,20.0,17.42,3.7,14.5
2010-04-29,17.0,14.8,6.5,19.0,3.671428571428572,18.0,16.0,3.7,55.0,7.5,16.0,7.0,25.0,40.0,6.5,25.6,22.5,14.5,29.5,57.0,4.7,10.2,14.0,24.1,11.52,6.7,20.0,17.4,3.8,14.5
2010-04-30,17.0,17.25,6.3,12.25,3.7142857142857135,18.0,16.0,3.7,55.0,7.5,16.0,7.25,25.0,40.0,6.5,25.5,22.5,14.5,29.5,57.0,4.7,10.2,13.0,24.1,11.81,7.25,20.0,17.4,3.8,14.6
2010-05-01,17.0,17.0875,6.3,12.25,3.7571428571428567,18.0,16.0,3.7,55.0,7.0,16.0,7.5,25.0,39.0,6.5,25.45,23.0,14.5,29.5,57.0,4.7,10.2,13.25,24.1,11.8475,6.8,20.0,17.4,3.85,14.6
2010-05-02,17.0,16.925,6.3,14.5,3.8,18.0,16.0,3.7,56.0,6.5,16.0,7.75,25.0,38.0,6.5,25.4,23.0,14.5,29.5,57.0,4.7,10.3,13.5,24.1,11.885,7.166666666666666,20.0,17.4,3.85,14.6
2010-05-03,17.0,16.7625,6.3,16.75,3.8,18.0,16.0,3.7,56.0,6.2666666666666675,16.0,7.0,25.0,37.0,6.5,25.35,23.0,14.5,29.5,57.0,4.7,10.483333333333333,13.75,24.1,11.9225,7.533333333333334,20.0,17.4,3.9,14.616666666666667
2010-05-04,17.0,16.6,6.3,19.0,3.916666666666667,18.0,16.0,3.7,56.2,6.033333333333334,16.0,7.5,25.0,36.0,6.5,25.3,23.0,14.5,29.5,57.0,4.7,10.666666666666668,14.0,24.1,11.96,7.9,20.0,17.4,3.95,14.633333333333333
2010-05-05,17.0,16.3,6.3,19.0,4.033333333333333,18.0,16.0,3.7,56.1,5.8,16.0,7.25,25.0,35.0,6.5,25.25,23.0,14.5,29.5,57.0,4.7,10.85,15.0,24.1,11.4,7.75,20.0,17.3,4.0,14.65
2010-05-06,17.0,16.3,6.25,19.0,4.15,18.0,16.0,3.8,56.0,6.0,16.0,7.25,25.0,36.0,6.5,25.25,23.0,14.5,29.5,57.0,4.8,10.5,19.0,24.1,11.48,7.8,20.0,17.2,4.35,14.65
2010-05-07,16.0,16.0,6.2,15.0,4.25,18.0,16.0,3.8,56.25,6.0,16.0,7.166666666666666,25.0,40.0,6.5,25.2,23.0,14.75,29.5,57.0,4.8,10.6,18.0,24.1,11.56,7.85,20.0,17.1,4.7,14.7
2010-05-08,15.5,16.75,6.0,15.0,4.4,18.0,16.0,3.875,56.0,6.1,16.0,7.083333333333334,26.0,39.0,6.5,25.3,22.916666666666664,14.5,29.5,57.0,4.8,10.8,20.0,24.125,11.59,7.9,20.0,17.2,4.8,14.7
2010-05-09,15.666666666666668,17.083333333333332,5.96,15.0,4.4,18.0,16.0,3.95,56.0,6.1,16.0,7.0,26.0,38.0,6.5,25.266666666666666,22.833333333333336,14.5,29.5,57.2,4.8,10.8,20.666666666666664,24.15,11.57,7.666666666666666,20.0,17.166666666666668,4.8,14.7
2010-05-10,15.833333333333332,17.416666666666668,5.92,15.0,4.5,18.0,16.0,4.025,55.75,6.066666666666666,16.0,7.75,26.0,37.0,6.5,25.23333333333333,22.75,14.5,29.5,57.4,4.8,10.866666666666667,21.333333333333336,24.175,11.55,7.433333333333334,20.0,17.133333333333333,4.816666666666666,14.716666666666667
2010-05-11,16.0,17.75,5.88,15.0,4.533333333333333,18.0,16.0,4.1,55.6,6.033333333333334,16.0,8.0,26.0,36.0,6.5,25.2,22.666666666666664,14.5,29.5,57.6,4.8,10.933333333333332,22.0,24.2,11.53,7.2,20.0,17.1,4.833333333333333,14.733333333333333
2010-05-12,16.0,15.75,5.84,15.0,4.566666666666666,18.0,16.0,4.1,55.5,6.0,16.0,7.75,26.0,34.0,6.5,25.2,22.583333333333336,14.5,29.6,57.8,4.8,11.0,22.0,24.2,11.43,7.25,20.0,17.2,4.85,14.75
2010-05-13,16.0,15.05,5.8,15.0,4.6,18.0,16.0,4.1,55.25,6.0,16.0,7.5,26.0,35.0,6.5,25.1,22.5,14.5,29.2,58.0,4.8,11.0,20.0,24.2,11.6,7.35,20.0,17.25,5.0,14.75
2010-05-14,14.5,15.65,5.8,15.0,4.6,18.0,16.0,4.1,55.5,6.0,16.0,7.5,26.0,38.0,7.0,25.0,22.5,14.5,29.5,58.0,4.8,11.0,25.0,24.2,11.51,7.25,20.0,17.25,5.0,14.8
2010-05-15,15.0,13.4,5.8,15.0,4.6,18.0,16.0,4.325,55.75,6.0,16.0,7.5,25.0,35.0,6.5,25.1,22.5,14.5,29.7,58.0,5.05,10.5,24.0,24.225,11.65,7.25,20.0,17.25,5.0,14.8
